鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡
內湖區,房地(土地+建物),內湖路一段１巷３弄９號五樓,27.18,住,,,1140203,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,690126.0,95.04,3,2,1,有,無,20125000,211753.0,,0.0,0,,RPPNMLLKKHKGFCA96DA,86.2,0.0,8.84,無,,45.0
中山區,房地(土地+建物),新生北路二段７３號七樓之２,3.78,住,,,1140205,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,680301.0,17.8,0,0,0,無,有,5200000,292135.0,,0.0,0,陽台外推；,RPQNMLQJKHKGFCA47DA,12.36,0.0,2.15,有,,46.0
內湖區,房地(土地+建物)+車位,成功路四段１７８號十八樓之３,20.57,,,,1140205,土地1建物1車位2,十八層,二十九層,住宅大樓(11層含以上有電梯),住家用,1070223.0,308.54999999999995,3,2,2,有,有,87330000,328860.0,坡道平面,58.2,5000000,,RPQNMLRKKHKGFCA67DA,145.14,6.71,18.1,有,,7.0
士林區,房地(土地+建物),承德路四段６巷５３號四樓,4.83,住,,,1140203,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,560721.0,13.22,3,2,1,有,無,1332222,100773.0,,0.0,0,本案不動產登記有他項權利抵押權由得標人繼受該他項權利負擔。地清或未辦繼承標售；,RPVNMLTKKHKGFEA68EA,13.22,0.0,0.0,無,,58.0
中山區,房地(土地+建物),松江路７７巷１０號六樓,47.57,住,,,1140210,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,650913.0,256.44,3,2,2,有,無,66000000,257370.0,,0.0,0,,RPPNMLSKKHKGFCA77EA,193.1,24.7,38.64,有,,48.0
萬華區,房地(土地+建物),和平西路三段３８４號三樓之１８,3.83,住,,,1140207,土地2建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,700706.0,33.19,1,1,1,有,有,5450000,164206.0,,0.0,0,陽台外推；,RPVNMLSKKHKGFBA18DA,18.94,0.0,4.52,有,,44.0
中正區,房地(土地+建物)+車位,金山南路一段５９號十四樓,32.81,住,,,1140205,土地4建物1車位2,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,1120606.0,338.82,0,0,0,無,有,147000000,516509.0,坡道平面,70.48,8400000,毛胚屋；,RPXNMLOKKHKGFBA97DA,152.96,8.54,10.19,有,,2.0
北投區,房地(土地+建物),大度路三段２０５號六樓,15.04,住,,,1140210,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,791105.0,91.05,2,2,1,有,有,16800000,184534.0,,0.0,0,其他增建；,RPROMLLKKHKGFEA47DA,77.67,0.0,6.9,有,,34.0
內湖區,房地(土地+建物)+車位,星雲街１６８巷１１號,28.1,住,,,1140203,土地1建物1車位1,一層，地下一層,十六層,住宅大樓(11層含以上有電梯),住家用,841116.0,189.14,5,2,3,有,有,33000000,174474.0,坡道平面,0.0,0,,RPQNMLLLKHKGFCA27EA,117.38,10.57,0.0,有,,29.0
松山區,房地(土地+建物),市民大道五段３３之２號,2.98,住,,,1140208,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,640220.0,9.28,0,0,0,無,無,1350000,145474.0,,0.0,0,,RPQNMLOLKHKGFDA67EA,9.28,0.0,0.0,無,,50.0
信義區,房地(土地+建物),永吉路１２０巷４３弄１之１號四樓,29.5,住,,,1140212,土地3建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,621231.0,86.52,3,2,1,有,無,22000000,254276.0,,0.0,0,頂樓加蓋；,RPQNMLNKKHKGFDA37DA,86.52,0.0,0.0,無,,51.0
北投區,房地(土地+建物),尊賢街２３０巷２０號三樓,41.0,住,,,1140207,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,630821.0,101.33,3,2,1,有,無,16000000,157900.0,,0.0,0,,RPSNMLOKKHKGFEA77DA,97.68,0.0,3.65,無,,50.0
信義區,房地(土地+建物),永吉路２００巷６１弄１０號三樓,18.8,住,,,1140210,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,731018.0,77.00999999999999,2,1,1,有,無,14940000,194001.0,,0.0,0,陽台外推；,RPUQMLQLKHKGFDA48DA,59.41,0.0,4.53,無,,40.0
松山區,房地(土地+建物),南京東路三段３３５巷１３號五樓之１,10.52,住,,,1140214,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,750321.0,64.08,2,1,1,有,無,19800000,308989.0,,0.0,0,,RPTNMLSKKHKGFDA18DA,32.8,0.0,4.79,有,,39.0
信義區,房地(土地+建物),基隆路一段１１巷１０弄１２號五樓,20.4,住,,,1140208,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,660312.0,78.54,3,2,1,有,無,11300000,143876.0,,0.0,0,陽台外推；其他增建；,RPXNMLPJLHKGFDA28DA,64.13,0.0,14.41,無,,48.0
信義區,房地(土地+建物),永吉路２００巷６１弄８號三樓,18.8,住,,,1140210,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,731018.0,81.38,2,2,1,有,無,15940000,195871.0,,0.0,0,陽台外推；,RPVQMLQLKHKGFDA58DA,59.41,0.0,8.14,無,,40.0
中山區,房地(土地+建物),吉林路３５２號四樓,26.0,住,,,1140214,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,630829.0,79.84,1,1,1,有,無,20500000,256764.0,,0.0,0,,RPXNMLRKKHKGFCA38DA,79.84,0.0,0.0,無,,50.0
內湖區,房地(土地+建物),大湖山莊街２１９巷３４弄３號五樓之１,12.51,住,,,1140219,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,810717.0,43.46,1,1,1,有,有,9980000,229636.0,,0.0,0,其他增建；,RPWNMLPJLHKGFCA08DA,28.58,0.0,3.29,有,,33.0
萬華區,房地(土地+建物)+車位,環河南路一段１０１號七樓之１,49.37,住,,,1140222,土地1建物1車位2,七層,二十三層,住宅大樓(11層含以上有電梯),住家用,1031107.0,350.09000000000003,4,2,2,有,有,60500000,172813.0,坡道平面,72.78,0,,RPQNMLPJLHKGFBA47EA,158.58,16.6,14.83,有,,
萬華區,房地(土地+建物),和平西路三段３８４號六樓之１５,3.2,住,,,1140107,土地2建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,700706.0,22.52,1,0,1,有,有,3500000,155417.0,,0.0,0,,RPWNMLOKJHKGFBA77DA,15.86,0.0,0.0,有,,44.0
北投區,房地(土地+建物),自強街５巷１００弄５之２號二樓,33.0,住,,,1140101,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,620611.0,50.55,2,1,1,有,無,10800000,213650.0,,0.0,0,廚房外推其他增建；,RPTPMLLLJHKGFEA87EA,50.55,0.0,0.0,無,,52.0
信義區,房地(土地+建物)+車位,松平路８０號三樓,16.06,住,,,1140102,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,970502.0,78.50999999999999,1,1,1,有,有,22600000,287861.0,其他,0.0,0,,RPVNMLLLJHKGFDA67DA,27.52,6.59,1.6,有,,17.0
南港區,房地(土地+建物),東明街６２號四樓,22.68,住,,,1140105,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,730126.0,50.94,4,2,2,有,有,7000000,137417.0,,0.0,0,,RPOOMLQLKIJGFDA77EA,40.6,0.0,8.52,無,,41.0
內湖區,房地(土地+建物)+車位,大湖山莊街２３巷３４之１號三樓,107.22,住,,,1140112,土地1建物1車位1,三層,三層,公寓(5樓含以下無電梯),住家用,770506.0,183.93,3,2,3,有,有,32000000,173979.0,坡道平面,30.01,0,,RPVNMLMLJHKGFCA67DA,145.22,16.22,9.76,無,,37.0
北投區,房地(土地+建物),致遠一路一段７８號五樓,12.59,住,,,1140110,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,1030303.0,52.61,1,1,1,有,有,15250000,289869.0,,0.0,0,其他增建；,RPUNMLPKJHKGFEA97DA,28.25,4.37,0.0,有,,11.0
內湖區,房地(土地+建物)+車位,文德路２１０巷３０弄１００號十樓,33.99,住,,,1140105,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,911031.0,205.0,4,2,2,有,有,45880000,223805.0,坡道平面,28.99,0,,RPOOMLNLJHKGFCA17DA,103.67,0.0,10.01,有,,22.0
信義區,房地(土地+建物),信義路五段１５０巷３３０號十樓之１,13.68,住,,,1140102,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,980408.0,98.62,2,2,2,有,有,30000000,304198.0,,0.0,0,其他增建；,RPOPMLLLJHKGFDA17DA,52.33,7.89,3.64,有,,16.0
文山區,房地(土地+建物),秀明路一段１８５巷３４弄３１號,50.32,住,,,1140114,土地1建物1車位0,全,三層,透天厝,住家用,800211.0,81.94,5,3,4,有,有,14000000,170857.0,,0.0,0,持分交易,RPQNMLOJKHKGFAA17EA,55.66,19.24,7.03,無,,34.0
信義區,房地(土地+建物),信義路六段１２巷４０號二樓,24.0,住,,,1140106,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,680502.0,89.18,3,2,1,有,無,19480000,218435.0,,0.0,0,,RPTOMLNJKHKGFDA67DA,77.34,0.0,11.84,無,,46.0
北投區,房地(土地+建物)+車位,奇岩路１０號二樓之５,53.88,住,,,1140107,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,1011228.0,119.68,1,1,1,有,有,13500000,112801.0,升降平面,37.67,0,陽台外推；,RPSOMLNKJHKGFEA67DA,46.47,2.72,4.86,有,,12.0
士林區,房地(土地+建物),承德路四段４０巷１３７號三樓之１３,11.67,住,,,1140103,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,591008.0,35.6,2,1,1,有,有,6600000,185393.0,,0.0,0,陽台外推；其他增建；,RPVNMLNJJHKGFEA77DA,32.4,1.85,1.35,無,,54.0
大安區,房地(土地+建物)+車位,瑞安街１４９巷８號七樓,41.89,住,,,1140102,土地1建物1車位3,七層,二十一層,住宅大樓(11層含以上有電梯),住家用,1130520.0,353.27,0,0,3,有,有,128000000,476445.0,坡道平面,109.8,12000000,,RPUNMLPKJHKGFFA08DA,140.91,0.0,15.99,有,,1.0
萬華區,房地(土地+建物),雙園街４９巷２５號二樓,17.4,住,,,1140116,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,700902.0,62.25,2,2,2,有,無,11000000,176707.0,,0.0,0,陽台外推；其他增建；,RPPOMLNLJHKGFBA17DA,53.33,0.0,8.92,無,,43.0
大同區,房地(土地+建物),酒泉街１４０號四樓之１,19.25,住,,,1140113,土地1建物2車位0,四層,四層,公寓(5樓含以下無電梯),住家用,600907.0,74.05,6,3,3,有,無,17500000,236327.0,,0.0,0,增建:2房1廳1衛頂樓加蓋；,RPRNMLKLJHKGFBA96DA,68.11,0.0,0.0,無,,53.0
信義區,房地(土地+建物),和平東路三段３９１巷７弄２２號,20.25,住,,,1140104,土地1建物1車位0,一層，露台,四層,公寓(5樓含以下無電梯),住家用,630701.0,59.55,2,1,1,有,無,17500000,293871.0,,0.0,0,陽台外推；,RPSNMLRJKHKGFDA87DA,59.55,0.0,0.0,無,,51.0
信義區,房地(土地+建物),吳興街６００巷５５弄５號二樓,25.13,住,,,1140109,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,681212.0,96.69,3,2,2,有,無,12800000,132382.0,,0.0,0,,RPPNMLSJKHKGFDA67DA,86.45,0.0,10.24,無,,45.0
內湖區,房地(土地+建物),港墘路１２７巷１６弄１１號三樓,11.45,住,,,1140106,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,860319.0,44.59,0,0,1,有,有,12650000,283696.0,,0.0,0,陽台外推；,RPQNMLPJKHKGFCA47EA,28.1,1.51,2.57,有,,28.0
萬華區,房地(土地+建物),萬大路３２９巷２７弄１７號五樓,29.57,住,,,1140112,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,700413.0,105.1,3,2,1,有,無,13000000,123692.0,,0.0,0,頂樓加蓋；其他增建；,RPPOMLRJKHKGFBA47DA,81.98,0.0,14.89,無,,44.0
內湖區,房地(土地+建物)+車位,新富街５９號三樓之２,50.94,住,,,1140107,土地1建物1車位2,三層,十三層,住宅大樓(11層含以上有電梯),住家用,990209.0,326.88,3,2,2,有,有,68880000,210720.0,坡道平面,69.51,0,其他增建；,RPXOMLNKJHKGFCA97DA,157.6,4.18,17.41,有,,15.0
信義區,房地(土地+建物)+車位,忠孝東路五段２３６巷６０號六樓,156.02,住,,,1140116,土地1建物1車位3,六層,十七層,住宅大樓(11層含以上有電梯),住家用,1000112.0,761.01,0,0,0,無,有,423880000,635244.0,坡道平面,131.53,24000000,,RPOOMLNJKHKGFDA17DA,357.46,23.39,35.27,有,,14.0
松山區,房地(土地+建物),南京東路五段２９１巷１９弄３９號二樓,13.51,住,,,1140121,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,840612.0,41.39,1,0,1,有,有,10980000,265281.0,,0.0,0,,RPXOMLRJKHKGFDA48DA,25.96,0.0,4.98,有,,30.0
大安區,房地(土地+建物),仁愛路四段３９６號九樓,13.51,住,,,1140120,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,690325.0,119.74,3,2,2,有,有,41660000,347920.0,,0.0,0,其他增建；,RPSNMLSJKHKGFFA18DA,91.37,0.0,15.23,有,,45.0
文山區,房地(土地+建物),指南路二段４５巷８弄５號三樓,34.5,住,,,1140110,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,650510.0,77.65,3,1,1,有,無,13500000,173857.0,,0.0,0,陽台外推；,RPWNMLKKJHKGFAA27DA,77.65,0.0,0.0,無,,49.0
文山區,房地(土地+建物)+車位,辛亥路四段７７巷１９號,50.68,住,,,1140108,土地4建物1車位1,一層,十四層,住宅大樓(11層含以上有電梯),住家用,851107.0,148.81,2,2,1,有,有,25000000,167999.0,坡道平面,0.0,0,陽台外推；,RPTNMLLKKHKGFAA17DA,73.91,0.53,10.64,有,,28.0
大同區,房地(土地+建物),重慶北路三段１５２巷１４號四樓,21.21,住,,,1140107,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,740321.0,73.35,3,2,1,有,有,13500000,184049.0,,0.0,0,,RPQNMLOKKHKGFBA37EA,64.01,0.0,7.49,無,,40.0
內湖區,房地(土地+建物),民權東路六段４７巷１０弄１２號四樓,24.94,住,,,1140106,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,721118.0,88.73,3,2,2,有,無,16000000,180322.0,,0.0,0,,RPPNMLNKJHKGFCA07DA,77.4,0.0,8.35,無,,41.0
內湖區,房地(土地+建物)+車位,新富街１６０號四樓,51.22,住,,,1140114,土地1建物1車位3,四層,十四層,住宅大樓(11層含以上有電梯),住家用,1010601.0,390.78,3,2,4,有,有,78000000,199601.0,坡道平面,126.99,0,其他增建；,RPTNMLKLJHKGFCA27DA,161.97,2.0,18.6,有,,13.0
信義區,房地(土地+建物)+車位,嘉興街３１２號三樓之１,13.84,住,,,1140121,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,821203.0,97.37,2,2,1,有,有,17000000,174574.0,升降機械,0.0,0,,RPROMLLKKHKGFDA37DA,56.79,3.06,5.67,有,,31.0
信義區,房地(土地+建物),信義路五段１５０巷４５０號,22.27,住,,,1140113,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,720411.0,87.37,3,2,2,有,無,15600000,178551.0,,0.0,0,,RPUNMLMKKHKGFDA67DA,69.09,6.97,0.0,無,,42.0
信義區,房地(土地+建物),吳興街６００巷１０２號三樓,37.38,住,,,1140126,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,810806.0,112.52,5,1,5,有,無,17000000,151084.0,,0.0,0,陽台外推；,RPROMLMKKHKGFDA47DA,84.32,0.0,14.22,無,,32.0
內湖區,房地(土地+建物)+車位,潭美街７９號十樓,40.84,住,,,1140105,土地1建物1車位4,十層,十三層,住宅大樓(11層含以上有電梯),住家用,1011206.0,204.9,3,2,3,有,有,55000000,268424.0,塔式車位,9.68,0,,RPPNMLSJKHKGFCA57DA,107.18,4.94,13.06,有,,12.0
大安區,房地(土地+建物)+車位,安和路一段２１巷２６號五樓之１,35.41,住,,,1140106,土地7建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,780831.0,188.89,3,2,2,有,有,42000000,222352.0,坡道平面,0.0,0,,RPUNMLKKJHKGFFA57DA,138.32,1.46,11.77,有,,35.0
萬華區,房地(土地+建物),和平西路三段３１８號,31.0,住,,,1140115,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,650413.0,88.04,0,0,1,有,無,16300000,185143.0,,0.0,0,其他增建：一樓後方增建其他增建；,RPWNMLSJKHKGFBA18DA,83.02,5.02,0.0,無,,49.0
內湖區,房地(土地+建物),康樂街６１巷７７弄５號二樓,25.61,住,,,1140120,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,731117.0,94.89,3,2,1,有,無,15000000,158078.0,,0.0,0,陽台外推；其他增建；,RPVNMLPJKHKGFCA87DA,75.81,0.0,9.06,無,,40.0
內湖區,房地(土地+建物),內湖路三段１５１號,27.78,住,,,1140114,土地1建物1車位0,一層，通道,五層,公寓(5樓含以下無電梯),住家用,690211.0,114.06,3,2,1,有,無,14300000,125373.0,,0.0,0,其他增建；,RPROMLMKKHKGFCA37DA,104.06,10.0,0.0,無,,45.0
士林區,房地(土地+建物),承德路四段４０巷７３號六樓之３,11.67,住,,,1140111,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,591008.0,35.6,1,1,1,有,有,5375000,150983.0,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPUOMLNKJHKGFEA87DA,32.4,1.85,1.35,無,,54.0
大安區,房地(土地+建物)+車位,敦化南路二段１５４巷３號五樓,13.59,住,,,1140103,土地2建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),住家用,740417.0,137.71,4,2,2,有,有,38580000,280154.0,坡道平面,0.0,0,,RPPNMLNKKHKGFFA57EA,80.57,0.0,13.83,有,,40.0
文山區,房地(土地+建物),興隆路三段２０７巷１５弄１１號五樓,41.84,住,,,1140105,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,710225.0,136.11,4,3,3,有,有,12260000,90074.0,,0.0,0,頂樓加蓋；其他增建；,RPXNMLPJKHKGFAA87DA,94.75,0.0,31.31,無,,43.0
中正區,房地(土地+建物),和平西路一段１４３號五樓,8.82,住,,,1140110,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,671111.0,82.89,2,2,1,有,有,17000000,205091.0,,0.0,0,陽台外推；,RPTNMLOKKHKGFAA47DA,59.61,0.0,6.28,有,,46.0
內湖區,房地(土地+建物),麗山街３３８巷９號四樓,34.61,住,,,1140121,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,701219.0,132.92000000000002,3,2,2,有,無,19680000,148059.0,,0.0,0,陽台外推；,RPPPMLNKKHKGFCA37DA,104.54,0.0,14.44,無,,43.0
信義區,房地(土地+建物),福德街１３７巷１０弄７號二樓,39.15,住,,,1140107,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,740827.0,139.23,3,2,2,有,有,24000000,172389.0,,0.0,0,陽台外推；,RPRNMLPJKHKGFDA57DA,118.0,0.0,16.92,無,,39.0
松山區,房地(土地+建物)+車位,塔悠路２１７號二樓,33.48,住,,,1140101,土地1建物1車位1,二層,四層,華廈(10層含以下有電梯),住家用,831111.0,170.95,2,2,2,有,有,41500000,242761.0,坡道平面,0.0,0,陽台外推；,RPRNMLRJKHKGFDA77DA,96.79,4.86,10.85,有,,30.0
中山區,房地(土地+建物),中山北路二段１２８巷９號四樓之１,10.46,住,,,1140110,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,1000921.0,56.01,1,1,1,有,有,16500000,294590.0,,0.0,0,,RPRPMLNKJHKGFCA47DA,30.99,1.24,3.2,有,,13.0
士林區,房地(土地+建物),士東路８９巷１３號二樓之４,12.35,住,,,1140111,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,830810.0,37.55,1,1,1,有,有,9500000,252996.0,,0.0,0,陽台外推；,RPTNMLOKKHKGFEA87DA,24.71,0.0,1.89,有,,30.0
大安區,房地(土地+建物)+車位,和平東路三段４５２號六樓之１,11.66,住,,,1140120,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,1090804.0,104.66,1,2,1,有,有,24700000,320674.0,坡道平面,36.99,3000000,夾層；其他增建；,RPSNMLOJKHKGFFA77DA,39.29,0.0,3.52,有,,4.0
大安區,房地(土地+建物),忠孝東路四段２０５巷１９號七樓之１,14.93,住,,,1140102,土地1建物1車位0,七層，陽臺,七層,華廈(10層含以下有電梯),住家用,650513.0,59.68,2,1,1,有,有,15000000,251340.0,,0.0,0,陽台外推；,RPPNMLNKKHKGFFA47DA,59.68,0.0,0.0,有,,49.0
松山區,房地(土地+建物),八德路三段１９９巷２１號二樓,6.69,住,,,1140109,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,730127.0,34.86,1,1,1,有,有,9300000,266781.0,,0.0,0,陽台外推；,RPPNMLTKKHKGFDA97EA,25.31,0.0,4.01,有,,41.0
文山區,房地(土地+建物)+車位,辛亥路四段２０９巷３８號十九樓,16.31,住,,,1140101,土地1建物1車位1,十九層,二十六層,住宅大樓(11層含以上有電梯),住家用,1090430.0,145.88,3,2,2,有,有,38000000,310922.0,坡道平面,32.99,2900000,,RPSNMLOJKHKGFAA27DA,65.48,5.55,6.53,有,,5.0
內湖區,房地(土地+建物)+車位,五分街９６號三樓,17.43,住,,,1140107,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,1110113.0,124.56,2,2,1,有,有,27300000,266954.0,坡道平面,31.66,2500000,,RPSNMLSKKHKGFCA97DA,54.56,1.73,5.69,有,,3.0
松山區,房地(土地+建物),南京東路五段５９巷２７弄１２號二樓之１,20.39,住,,,1140119,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,830606.0,72.78,2,2,1,有,有,17500000,240451.0,,0.0,0,其他增建；,RPUTMLSKKHKGFDA88DA,50.02,0.0,6.99,有,,31.0
文山區,房地(土地+建物)+車位,辛亥路四段２１巷２０號二樓之１,60.33,住,,,1140111,土地4建物1車位1,二層,十八層,住宅大樓(11層含以上有電梯),住家用,840801.0,166.32999999999998,3,2,2,有,有,24180000,145374.0,坡道平面,0.0,2000000,陽台外推；其他增建；,RPQNMLOJKHKGFAA07DA,90.97,3.51,9.32,有,,29.0
信義區,房地(土地+建物),吳興街４５０巷１１弄９號三樓,25.1,住,,,1140103,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,800909.0,93.43,3,2,2,有,無,18680000,199936.0,,0.0,0,其他增建；,RPPNMLSKJHKGFDA67DA,75.96,0.7,8.81,無,,33.0
北投區,房地(土地+建物),北投路一段７７號三樓之１,12.87,住,,,1140118,土地1建物1車位0,三層,十一層,住宅大樓(11層含以上有電梯),住家用,970331.0,89.3,3,1,2,有,有,23000000,257559.0,,0.0,0,陽台外推；,RPROMLOKKHKGFEA77DA,52.06,5.04,4.62,有,,17.0
萬華區,房地(土地+建物),雙園街４０巷８之１號,20.9,住,,,1140114,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,641120.0,80.57,3,2,1,有,無,21000000,260643.0,,0.0,0,其他增建；,RPQNMLKLKHKGFBA07EA,68.67,11.9,0.0,無,,49.0
內湖區,房地(土地+建物),南京東路六段１３８號四樓,27.75,住,,,1140108,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,650529.0,81.37,3,2,1,有,無,12380000,152145.0,,0.0,0,陽台外推；其他增建；,RPOPMLKLJHKGFCA96DA,81.37,0.0,0.0,無,,49.0
南港區,房地(土地+建物)+車位,成福路７４巷８號四樓,16.32,住,,,1140118,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,1060710.0,104.71,1,1,1,有,無,22700000,336134.0,坡道平面,45.21,2700000,,RPTOMLKLJHKGFDA47DA,31.61,0.0,5.56,有,,8.0
北投區,房地(土地+建物),進賢路１２號,157.0,住,,,1140118,土地1建物1車位0,全,三層,透天厝,住家用,790302.0,320.28,4,3,4,有,無,43760000,136630.0,,0.0,0,陽台外推；其他增建；,RPQNMLOLJHKGFEA57DA,183.54,135.4,1.34,無,,35.0
北投區,房地(土地+建物),立農街一段５７８號二樓,32.54,住,,,1140116,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,730110.0,119.66,3,2,2,有,無,21300000,178004.0,,0.0,0,陽台外推；其他增建；,RPTNMLMKKHKGFEA67DA,103.25,0.0,7.65,無,,41.0
信義區,房地(土地+建物),吳興街２８４巷２４弄８號三樓,46.5,住,,,1140108,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,631109.0,124.43,4,2,2,有,無,21400000,171984.0,,0.0,0,陽台外推；其他增建；,RPUNMLPJKHKGFDA87DA,124.43,0.0,0.0,無,,50.0
南港區,房地(土地+建物),舊莊街一段８５號十三樓之８,10.25,住,,,1140116,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,1130429.0,62.239999999999995,2,1,1,有,有,16000000,257069.0,,0.0,0,,RPUTNLOLKHKGFDA68DA,35.31,2.59,4.03,有,,1.0
士林區,房地(土地+建物),中社路一段４３巷２號四樓,95.29,住,,,1140126,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,640801.0,103.75,2,2,1,有,無,13500000,130120.0,,0.0,0,頂樓加蓋；其他增建；,RPSNMLRKKHKGFEA08DA,103.75,0.0,0.0,無,,49.0
士林區,房地(土地+建物)+車位,中山北路七段８９號十一樓,115.14,住,,,1140109,土地1建物1車位6,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,1030811.0,729.9200000000001,4,2,5,有,有,238000000,421444.0,坡道平面,208.38,18200000,,RPQNMLKLKHKGFEA27DA,301.28,6.29,26.19,有,,10.0
文山區,房地(土地+建物),木柵路二段１０９巷２８號五樓,55.55,住,,,1140110,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,760924.0,153.03,4,2,2,有,有,21500000,140495.0,,0.0,0,,RPPNMLOLKHKGFAA27EA,123.24,0.0,16.21,無,,37.0
文山區,房地(土地+建物),萬美街二段５７號十樓之１,10.71,住,,,1140122,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,840830.0,34.86,1,1,1,有,有,6060000,173838.0,,0.0,0,,RPROMLPLKHKGFAA57DA,22.66,0.72,3.89,有,,29.0
內湖區,房地(土地+建物),內湖路三段１８７巷２５號四樓,18.6,住,,,1140102,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,680605.0,68.63,2,1,1,有,無,13800000,201078.0,,0.0,0,陽台外推；其他增建；,RPPOMLNKKHKGFCA27DA,56.98,0.0,11.65,無,,46.0
